antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.020923729630700993,0.4206441037508437,0.010606498891138752,0.5069124423963134,1.2050862899924737,1.0,0.0018050553935075597,1.1749554157576347,0.17382088563396408,0.02461125405526345,0.14890387619075743,0.2660636710548902
"frozenset({'quality_archetype_Fastball Generalists (Good FF + Good SI)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.02227364767139138,0.4206441037508437,0.011185035194291775,0.5021645021645021,1.1937989803892382,1.0,0.0018157566322972805,1.163749669857001,0.16603626810854918,0.025907314349525402,0.14070867137356272,0.26437738002207917
"frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.033747951017259664,0.4206441037508437,0.015957959695304214,0.4728571428571429,1.1241264019647974,1.0,0.001762083086221649,1.0990491256759063,0.11427693686159378,0.03639762480756543,0.09012256446224999,0.2553970528039296
"frozenset({'quality_archetype_Fastball Generalists (Good FF + Good SI)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.02863754700607463,0.4206441037508437,0.01335454633111561,0.46632996632996637,1.1086093021909642,1.0,0.0013083310371226897,1.0856069475457377,0.1008572663374064,0.03063481530634815,0.07885630037581445,0.24903890866641584
"frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.02781795390994118,0.4206441037508437,0.012824221386558672,0.4610051993067591,1.0959506984551057,1.0,0.0011227630959291853,1.0748821612082418,0.09005535161981314,0.029437804338202745,0.0696654609320793,0.24574615266197553
frozenset({'quality_archetype_Fastball Generalists (Good FF + Good SI)'}),frozenset({'events_single'}),0.07385980136920259,0.4206441037508437,0.03369973965866358,0.456266318537859,1.0846849259727531,1.0,0.002631049708500019,1.0655140852985685,0.08429965020304896,0.07313245448838669,0.061485893243927,0.2681904658591874
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.04985054478835214,0.4206441037508437,0.02256291582296789,0.4526112185686654,1.0759956327279379,1.0,0.0015935780889802138,1.0583992874940418,0.07433377742389308,0.05037132709073296,0.05517699055931238,0.2531250935250204
"frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.04305274322630412,0.4206441037508437,0.019477388872818437,0.45240761478163494,1.0755116041032289,1.0,0.0013675062843745353,1.0580057573629786,0.07336866111418446,0.04384632081614934,0.05482555927441721,0.24935566985500085
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.14752675730402082,0.4206441037508437,0.0662906180696172,0.4493464052287582,1.0682341704590146,1.0,0.004234357464199125,1.052124060844165,0.07492982077305116,0.13208453410182514,0.04954174396728817,0.3034697642189636
frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)'}),frozenset({'events_single'}),0.07255809468710828,0.4206441037508437,0.03239803297656928,0.44651162790697674,1.06149503565003,1.0,0.001876898267041762,1.0467354428030975,0.062464803070471836,0.07030759573132454,0.044648763089499145,0.2617658426067835
frozenset({'Swinging Tendencies_Selective'}),frozenset({'events_single'}),0.3791823353582104,0.4206441037508437,0.16902902323787483,0.445772409408773,1.0597376866426096,1.0,0.009528209622968575,1.045339326450932,0.09080002238034254,0.2679608682360134,0.04337283148512684,0.4238031101485126
frozenset({'Swinging Tendencies_Aggressive'}),frozenset({'events_single'}),0.31202391283386366,0.4206441037508437,0.13831838781216854,0.44329419035846723,1.053846200162215,1.0,0.007067368649336575,1.0406859174367304,0.07426847119841569,0.23272225827384813,0.03909528970752493,0.38605970262909034
"frozenset({'quality_archetype_Weak Breaking Ball Group (Bad SL)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.024732426959791727,0.4206441037508437,0.010895767042715264,0.44054580896686163,1.047312454967409,1.0,0.0004922174706304683,1.0355734312746245,0.04632073379276308,0.025077674212161564,0.03435143293589445,0.23322419388171162
frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)'}),frozenset({'events_single'}),0.11117539292257256,0.4206441037508437,0.04859704946485392,0.4371205550737208,1.0391695763139388,1.0,0.001831775949790497,1.0292717232284703,0.0424078622915139,0.10056869200838074,0.02843925716394408,0.2763253205168031
frozenset({'quality_archetype_Weak Breaking Ball Group (Bad SL)'}),frozenset({'events_single'}),0.06267476617491081,0.4206441037508437,0.026660881303635135,0.4253846153846153,1.0112696495481595,1.0,0.0002971104581960815,1.0082498863773801,0.011889213579668278,0.05838260135135135,0.008182382650219722,0.24438285210491512
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Selective'})",frozenset({'events_single'}),0.06166232764439302,0.4206441037508437,0.02622697907627037,0.4253322908522283,1.0111452580924836,1.0,0.000289084529103794,1.0081580834049946,0.011746741932656506,0.05750528541226216,0.008092067642250055,0.24384093052640068
frozenset({'quality_archetype_Poor Changeup Group (Bad CH)'}),frozenset({'events_single'}),0.026757304020827308,0.4206441037508437,0.01132966927008003,0.4234234234234234,1.006607294974057,1.0,7.4367101450281e-05,1.0048203825571302,0.0067443867920053075,0.025981205085682697,0.004797257938640869,0.2251787604223134
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.1259762800115707,0.4206441037508437,0.05250216951113682,0.41676234213547647,0.9907718625299774,1.0,-0.0004890098881956684,0.9933444599075101,-0.010544198458086296,0.10625426870914235,-0.006700133096941609,0.2707880478585692
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_single'}),0.3945617587503616,0.4206441037508437,0.1619901648828464,0.4105571847507331,0.9760203009856396,1.0,-0.00397991250105606,0.9828873662734442,-0.03899773977638269,0.24798878145988631,-0.017410574511133745,0.3978287356418422
frozenset({'quality_archetype_Weak Fastball Group (Bad FF)'}),frozenset({'events_single'}),0.16150805129688556,0.4206441037508437,0.06604956127663678,0.40895522388059696,0.9722119488517298,1.0,-0.0018878482096869459,0.9802233598154915,-0.032964071552502805,0.12797758056982717,-0.02017564668957794,0.2829876405935936
