antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Hitter_Types_Hitters With Good Contact', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.03889190121752847,0.43229654458520234,0.017893232119091045,0.4600760456273765,1.064260289354913,1.0,0.0010803976104044634,1.051450766014731,0.06282356571430509,0.03947368421052632,0.048933119531352494,0.250733575835353
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball'})",frozenset({'events_single'}),0.284073544634495,0.43229654458520234,0.12825947651205205,0.45150095436404647,1.0444241574895565,1.0,0.0054554647584896115,1.0350126585116985,0.05941196008155066,0.21808733551253037,0.03382824183237049,0.3740971134420004
frozenset({'Ball Preference_Aggressive Fastball'}),frozenset({'events_single'}),0.5334450633410559,0.43229654458520234,0.24010450041898754,0.4501016447976344,1.0411872369452235,1.0,0.00949804281061467,1.032378893379086,0.08478734444277776,0.3308878472929829,0.03136338178428495,0.502758918179889
"frozenset({'impact_archetype_Sinker Liability Pitchers (Sinker Gets Crushed)', 'Ball Preference_Aggressive Fastball'})",frozenset({'events_single'}),0.026075812096416424,0.43229654458520234,0.0117316508108641,0.44990548204158787,1.0407334679792124,1.0,0.00045916734433025866,1.0320107488468315,0.040187104298141964,0.026266416510318948,0.031017844419353412,0.2385217261975328
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.048454675407896684,0.43229654458520234,0.021738058855424656,0.4486266531027467,1.0377752464647003,1.0,0.0007912701075933407,1.029617152532742,0.03825379440351913,0.04735824742268042,0.028765208951586543,0.24945585790827185
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.1354069108295953,0.43229654458520234,0.06072854537388475,0.4484892610120131,1.0374574273832051,1.0,0.002192605709294089,1.0293606548016165,0.041759558856195145,0.11978609625668449,0.02852319511597722,0.29448408318559605
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Aggressive Fastball'})",frozenset({'events_single'}),0.08902252674126288,0.43229654458520234,0.03982846157637896,0.44739756367663347,1.0349320837295168,1.0,0.0013443308758872494,1.0273270946684616,0.037051432538957686,0.08271908271908271,0.026600188791166397,0.26976491638791766
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.25661753832503575,0.43229654458520234,0.1141617784788288,0.4448713023434498,1.0290882680321056,1.0,0.003226903380955118,1.0226519684738535,0.03802357310820928,0.1986277873070326,0.022150222335813676,0.35447670020251165
frozenset({'impact_archetype_Sinker Liability Pitchers (Sinker Gets Crushed)'}),frozenset({'events_single'}),0.0440676295164391,0.43229654458520234,0.019322718982599695,0.43847874720357943,1.014300837459409,1.0,0.00027243501458220146,1.011009739324361,0.014749167856695658,0.04227782571182054,0.010889844969958857,0.2415882903634773
"frozenset({'Ball Preference_Aggressive Fastball', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.09976832454281066,0.43229654458520234,0.0434268250603835,0.4352766798418973,1.0068937290709887,1.0,0.0002973231014714098,1.00527715989462,0.0076052988672320925,0.08887319681226673,0.005249457667150317,0.26786639009198626
frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'}),frozenset({'events_single'}),0.5320155764775472,0.43229654458520234,0.23108394538374327,0.4343556008524043,1.0047630643663314,1.0,0.00109545000699518,1.0036401956252108,0.010129578875395409,0.3151596638655462,0.0036269926623883554,0.4844526008823025
"frozenset({'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.10553556464731109,0.43229654458520234,0.04574357963227683,0.43344231667445116,1.002650430829486,1.0,0.00012091970439600391,1.0020223396892678,0.002955315506029583,0.09295802864870278,0.002018258085837528,0.26962879801795536
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.2851579829447429,0.43229654458520234,0.12357667471779958,0.4333621434745031,1.0024649720259116,1.0,0.0003038640299011519,1.0018805642387447,0.003439796235689838,0.20808432934926957,0.0018770343550615796,0.35961151643508504
frozenset({'Hitter_Types_Balanced Hitters'}),frozenset({'events_single'}),0.5385222063390348,0.43229654458520234,0.23226696899492286,0.431304347826087,0.9977048237568789,1.0,-0.0005343199878412308,0.9982553115092009,-0.004960250283926277,0.3144897550557298,-0.001747737748734274,0.48429527539536965
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.04229309409966974,0.43229654458520234,0.018188988021885937,0.43006993006993005,0.9948493353852532,1.0,-9.41704172181014e-05,0.9960931794394609,-0.005376899020512904,0.03985311588724485,-0.003922143672078566,0.23607259331318622
frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)'}),frozenset({'events_single'}),0.16601764676886677,0.43229654458520234,0.07122787992310346,0.4290380047505938,0.9924622579675366,1.0,-0.0005409751152443271,0.9942928953910756,-0.009024709573338438,0.13513513513513514,-0.005739862605253427,0.2969021266626401
